,vol_req,seed,dU11,dU12,dU21,dU22
4325,0.5,50.0,0.69,-0.0151,-0.0151,0.5869
4326,0.5,50.0,0.1756,0.1121,0.1121,0.1725
4327,0.5,50.0,0.2559,-0.0389,-0.0389,0.2377
4328,0.5,50.0,0.0627,0.1428,0.1428,-0.0245
4329,0.5,50.0,0.4847,-0.1264,-0.1264,0.4479
4330,0.5,50.0,0.5277,0.0691,0.0691,0.165
4331,0.5,50.0,0.3729,-0.0356,-0.0356,-0.0284
4332,0.5,50.0,0.0564,-0.1113,-0.1113,-0.0937
4333,0.5,50.0,0.5627,0.1313,0.1313,0.4395
4334,0.5,50.0,-0.0416,0.1772,0.1772,0.4142
4335,0.5,50.0,0.0499,-0.1406,-0.1406,0.6049
4336,0.5,50.0,-0.0038,0.0634,0.0634,0.0006
4337,0.5,50.0,0.5325,-0.106,-0.106,0.5779
4338,0.5,50.0,0.0912,0.0267,0.0267,0.6808
4339,0.5,50.0,-0.1673,-0.0622,-0.0622,0.3112
4340,0.5,50.0,0.0319,-0.0818,-0.0818,0.1263
4341,0.5,50.0,0.433,0.034,0.034,0.4907
4342,0.5,50.0,0.3211,0.1464,0.1464,-0.1275
4343,0.5,50.0,0.5134,-0.1506,-0.1506,0.1874
4344,0.5,50.0,0.2222,0.0695,0.0695,0.0446
4345,0.5,50.0,0.2652,-0.0011,-0.0011,0.2609
4346,0.5,50.0,0.49,0.2536,0.2536,0.1171
4347,0.5,50.0,0.4743,-0.3885,-0.3885,0.1491
4348,0.5,50.0,-0.2238,0.0045,0.0045,-0.2009
4349,0.5,50.0,0.692,0.016,0.016,0.5044
4350,0.5,50.0,0.3044,0.0872,0.0872,0.3664
4351,0.5,50.0,0.2467,-0.2028,-0.2028,0.2877
4352,0.5,50.0,0.0916,-0.0634,-0.0634,0.2195
4353,0.5,50.0,0.4671,-0.011,-0.011,0.4306
4354,0.5,50.0,0.5349,0.3468,0.3468,-0.0653
4355,0.5,50.0,0.3211,-0.3061,-0.3061,-0.0233
4356,0.5,50.0,-0.0108,-0.0151,-0.0151,-0.111
4357,0.5,50.0,0.62,-0.0029,-0.0029,0.732
4358,0.5,50.0,0.1137,0.1156,0.1156,0.1667
4359,0.5,50.0,0.2561,-0.0064,-0.0064,0.2563
4360,0.5,50.0,-0.0417,0.1454,0.1454,-0.001
4361,0.5,50.0,0.438,-0.0981,-0.0981,0.4994
4362,0.5,50.0,0.1771,0.0299,0.0299,0.5026
4363,0.5,50.0,0.0015,-0.0748,-0.0748,0.401
4364,0.5,50.0,-0.0952,-0.1205,-0.1205,0.0157
4365,0.5,50.0,0.3976,0.15,0.15,0.602
4366,0.5,50.0,0.4194,0.1169,0.1169,-0.0359
4367,0.5,50.0,0.5988,-0.183,-0.183,0.1214
4368,0.5,50.0,-0.0299,0.0607,0.0607,-0.0567
4369,0.5,50.0,0.5592,-0.0827,-0.0827,0.5546
4370,0.5,50.0,0.6387,0.0651,0.0651,0.1227
4371,0.5,50.0,0.3579,-0.0245,-0.0245,-0.1546
4372,0.5,50.0,0.1171,-0.0698,-0.0698,-0.0028
4373,0.5,50.0,0.5001,0.0714,0.0714,0.4187
4374,0.5,50.0,-0.0698,0.1581,0.1581,0.2758
4375,0.5,50.0,0.2069,-0.1177,-0.1177,0.5616
4376,0.5,50.0,0.0664,0.0319,0.0319,0.1958
4377,0.5,50.0,0.288,0.0001,0.0001,0.2878
4378,0.5,50.0,0.1535,0.284,0.284,0.3956
4379,0.5,50.0,0.0719,-0.3176,-0.3176,0.5335
4380,0.5,50.0,-0.2195,-0.0014,-0.0014,-0.2027
4381,0.5,50.0,0.548,0.0345,0.0345,0.7219
4382,0.5,50.0,0.3131,0.0973,0.0973,0.2923
4383,0.5,50.0,0.3337,-0.1615,-0.1615,0.2212
4384,0.5,50.0,-0.2431,0.0182,0.0182,0.1215
4385,0.5,50.0,0.3904,-0.0239,-0.0239,0.524
4386,0.5,50.0,0.4414,0.2546,0.2546,0.5271
4387,0.5,50.0,-0.0029,-0.3414,-0.3414,0.2648
4388,0.5,50.0,-0.0725,-0.0167,-0.0167,0.0073
4389,0.5,50.0,0.2948,0.089,0.089,0.5378
4390,0.5,50.0,0.2147,0.1447,0.1447,0.0694
4391,0.5,50.0,0.6306,-0.2153,-0.2153,0.2941
4392,0.5,50.0,0.1833,0.0056,0.0056,0.1728
4393,0.5,50.0,0.4024,-0.044,-0.044,0.345
4394,0.5,50.0,0.4708,0.2365,0.2365,-0.0858
4395,0.5,50.0,0.5417,-0.1577,-0.1577,-0.0067
4396,0.5,50.0,-0.1092,-0.0234,-0.0234,-0.1213
4397,0.5,50.0,0.6542,-0.0235,-0.0235,0.6585
4398,0.5,50.0,0.071,0.044,0.044,0.4838
4399,0.5,50.0,0.003,-0.0061,-0.0061,0.3369
4400,0.5,50.0,0.0869,-0.0264,-0.0264,0.0602
4401,0.5,50.0,0.4451,0.0403,0.0403,0.3823
4402,0.5,50.0,-0.0797,0.165,0.165,0.6276
4403,0.5,50.0,-0.0888,-0.224,-0.224,0.574
4404,0.5,50.0,-0.0794,0.0599,0.0599,-0.1008
4405,0.5,50.0,0.591,-0.0487,-0.0487,0.554
4406,0.5,50.0,0.3495,0.0161,0.0161,0.1303
4407,0.5,50.0,0.3994,-0.0382,-0.0382,0.148
4408,0.5,50.0,0.2289,0.0338,0.0338,-0.0566
4409,0.5,50.0,0.7139,-0.0028,-0.0028,0.2741
4410,0.5,50.0,0.3995,0.2748,0.2748,0.2373
4411,0.5,50.0,0.1166,-0.2012,-0.2012,0.0943
4412,0.5,50.0,0.1487,-0.1375,-0.1375,-0.1657
4413,0.5,50.0,0.6948,0.0609,0.0609,0.4765
4414,0.5,50.0,-0.1139,0.2206,0.2206,0.3178
4415,0.5,50.0,0.1931,-0.2012,-0.2012,0.4409
4416,0.5,50.0,-0.0046,0.0502,0.0502,0.0675
4417,0.5,50.0,0.5146,-0.1506,-0.1506,0.6454
4418,0.5,50.0,0.0802,0.2231,0.2231,0.6348
4419,0.5,50.0,-0.1821,-0.1055,-0.1055,0.2525
4420,0.5,50.0,0.0061,-0.1607,-0.1607,0.1156
4421,0.5,50.0,0.5395,0.0543,0.0543,0.5518
4422,0.5,50.0,0.2525,0.0952,0.0952,-0.2184
4423,0.5,50.0,0.5212,-0.0233,-0.0233,0.2241
4424,0.5,50.0,0.1522,0.0032,0.0032,0.0711
4425,0.5,50.0,0.3308,0.0031,0.0031,0.3539
4426,0.5,50.0,0.2343,0.3039,0.3039,0.2061
4427,0.5,50.0,0.3975,-0.3386,-0.3386,0.2615
4428,0.5,50.0,-0.1821,0.0038,0.0038,-0.17
4429,0.5,50.0,0.6524,0.0239,0.0239,0.6019
4430,0.5,50.0,0.2341,0.1279,0.1279,0.3863
4431,0.5,50.0,0.1054,-0.1561,-0.1561,0.3639
4432,0.5,50.0,0.1362,-0.0216,-0.0216,0.0187
4433,0.5,50.0,0.4932,0.0092,0.0092,0.3969
4434,0.5,50.0,0.128,0.3703,0.3703,0.3645
4435,0.5,50.0,0.194,-0.3677,-0.3677,0.2922
4436,0.5,50.0,-0.0683,0.0178,0.0178,-0.1154
4437,0.5,50.0,0.6443,-0.0222,-0.0222,0.5591
4438,0.5,50.0,0.2699,0.0909,0.0909,0.1443
4439,0.5,50.0,0.311,-0.0872,-0.0872,0.232
4440,0.5,50.0,0.0915,0.181,0.181,-0.1037
4441,0.5,50.0,0.5184,-0.0942,-0.0942,0.3491
4442,0.5,50.0,0.5426,0.1006,0.1006,0.2228
4443,0.5,50.0,0.3922,-0.1825,-0.1825,0.0102
4444,0.5,50.0,-0.1016,-0.1448,-0.1448,-0.1023
4445,0.5,50.0,0.5721,0.2144,0.2144,0.4656
4446,0.5,50.0,-0.0515,0.0152,0.0152,0.3806
4447,0.5,50.0,0.121,-0.0804,-0.0804,0.6923
4448,0.5,50.0,0.0638,0.033,0.033,0.0597
4449,0.5,50.0,0.3084,0.0677,0.0677,0.3475
4450,0.5,50.0,0.7229,0.0022,0.0022,-0.0039
4451,0.5,50.0,0.7121,-0.1128,-0.1128,-0.2181
4452,0.5,50.0,-0.1969,0.0649,0.0649,-0.1159
4453,0.5,50.0,0.5753,0.0272,0.0272,0.5227
4454,0.5,50.0,0.2386,0.0138,0.0138,0.2887
4455,0.5,50.0,0.2497,-0.0869,-0.0869,0.4457
4456,0.5,50.0,-0.0521,0.0667,0.0667,0.1374
4457,0.5,50.0,0.3473,-0.0689,-0.0689,0.6572
4458,0.5,50.0,0.1735,0.1824,0.1824,0.4472
4459,0.5,50.0,0.0539,-0.1646,-0.1646,0.2276
4460,0.5,50.0,-0.1354,-0.05,-0.05,0.1735
4461,0.5,50.0,0.4104,0.0154,0.0154,0.651
4462,0.5,50.0,0.2647,0.3014,0.3014,0.0487
4463,0.5,50.0,0.3493,-0.2624,-0.2624,0.2454
4464,0.5,50.0,0.0356,0.0469,0.0469,-0.1252
4465,0.5,50.0,0.5833,-0.0504,-0.0504,0.4633
4466,0.5,50.0,0.5539,0.2239,0.2239,0.2663
4467,0.5,50.0,0.2944,-0.2075,-0.2075,-0.095
4468,0.5,50.0,0.1231,-0.0026,-0.0026,-0.0014
4469,0.5,50.0,0.5068,0.0162,0.0162,0.3502
4470,0.5,50.0,0.1181,0.2316,0.2316,0.158
4471,0.5,50.0,0.3214,-0.2379,-0.2379,0.4475
4472,0.5,50.0,0.2205,0.0106,0.0106,0.2293
4473,0.5,50.0,0.3327,-0.0906,-0.0906,0.3599
4474,0.5,50.0,-0.1704,0.1289,0.1289,0.5951
4475,0.5,50.0,-0.1209,-0.0385,-0.0385,0.5301
4476,0.5,50.0,-0.1626,-0.0581,-0.0581,-0.0684
4477,0.5,50.0,0.6996,-0.0004,-0.0004,0.6993
4478,0.5,50.0,0.3954,0.1083,0.1083,0.0881
4479,0.5,50.0,0.2855,-0.044,-0.044,0.0863
4480,0.5,50.0,0.0173,0.1028,0.1028,-0.1224
4481,0.5,50.0,0.5373,-0.064,-0.064,0.4781
4482,0.5,50.0,0.645,0.1615,0.1615,0.2223
4483,0.5,50.0,0.3889,-0.1411,-0.1411,-0.1584
4484,0.5,50.0,0.003,-0.0893,-0.0893,-0.0532
4485,0.5,50.0,0.4939,0.1334,0.1334,0.4568
4486,0.5,50.0,-0.0755,0.0598,0.0598,0.2424
4487,0.5,50.0,0.2436,-0.0399,-0.0399,0.6815
4488,0.5,50.0,0.2214,-0.0023,-0.0023,0.1349
4489,0.5,50.0,0.3744,-0.0173,-0.0173,0.4899
4490,0.5,50.0,0.1255,0.3803,0.3803,0.143
4491,0.5,50.0,0.2004,-0.2586,-0.2586,0.3181
4492,0.5,50.0,-0.1707,-0.0427,-0.0427,-0.029
4493,0.5,50.0,0.7296,-0.0223,-0.0223,0.6848
4494,0.5,50.0,0.3296,0.1844,0.1844,0.1228
4495,0.5,50.0,0.2338,-0.0822,-0.0822,0.0911
4496,0.5,50.0,0.025,-0.0022,-0.0022,0.0361
4497,0.5,50.0,0.3133,0.0139,0.0139,0.4832
4498,0.5,50.0,0.4134,0.3359,0.3359,0.1808
4499,0.5,50.0,0.3324,-0.4291,-0.4291,0.2395
4500,0.5,50.0,-0.191,0.0525,0.0525,-0.0592
4501,0.5,50.0,0.5331,-0.004,-0.004,0.5492
4502,0.5,50.0,0.224,0.0545,0.0545,0.3035
4503,0.5,50.0,0.2513,-0.1349,-0.1349,0.3658
4504,0.5,50.0,-0.0302,0.1412,0.1412,0.1313
4505,0.5,50.0,0.3556,-0.1347,-0.1347,0.5862
4506,0.5,50.0,0.1467,0.135,0.135,0.5523
4507,0.5,50.0,-0.0257,-0.1516,-0.1516,0.3071
4508,0.5,50.0,-0.0559,-0.178,-0.178,-0.0464
4509,0.5,50.0,0.5271,0.1566,0.1566,0.5966
4510,0.5,50.0,0.3898,0.0256,0.0256,-0.1544
4511,0.5,50.0,0.6115,-0.0639,-0.0639,0.1081
4512,0.5,50.0,0.1504,-0.0311,-0.0311,0.145
4513,0.5,50.0,0.3928,-0.0207,-0.0207,0.4037
4514,0.5,50.0,-0.1657,0.0144,0.0144,0.7363
4515,0.5,50.0,-0.2358,-0.0873,-0.0873,0.5657
4516,0.5,50.0,-0.0694,-0.0014,-0.0014,-0.0676
4517,0.5,50.0,0.6447,-0.0297,-0.0297,0.5901
4518,0.5,50.0,0.2948,0.0555,0.0555,0.1037
4519,0.5,50.0,0.2993,-0.0365,-0.0365,0.2125
4520,0.5,50.0,0.1373,0.1176,0.1176,-0.1808
4521,0.5,50.0,0.4985,-0.0365,-0.0365,0.3222
4522,0.5,50.0,0.491,0.1177,0.1177,0.3054
4523,0.5,50.0,0.3266,-0.2367,-0.2367,0.0916
4524,0.5,50.0,0.0151,-0.0247,-0.0247,-0.1253
4525,0.5,50.0,0.6372,0.0197,0.0197,0.26
4526,0.5,50.0,0.1503,0.2385,0.2385,0.3348
4527,0.5,50.0,0.3065,-0.3541,-0.3541,0.4289
4528,0.5,50.0,-0.0335,0.0185,0.0185,0.0337
4529,0.5,50.0,0.4842,-0.0778,-0.0778,0.6603
4530,0.5,50.0,0.2007,0.2572,0.2572,0.5143
4531,0.5,50.0,-0.1001,-0.1608,-0.1608,0.2174
4532,0.5,50.0,-0.023,-0.002,-0.002,0.207
4533,0.5,50.0,0.4531,0.0088,0.0088,0.529
4534,0.5,50.0,0.0962,0.2769,0.2769,0.0629
4535,0.5,50.0,0.4043,-0.1894,-0.1894,0.2943
4536,0.5,50.0,0.1865,0.0526,0.0526,0.1461
4537,0.5,50.0,0.3185,-0.0421,-0.0421,0.3038
4538,0.5,50.0,0.5791,0.1037,0.1037,-0.092
4539,0.5,50.0,0.6322,-0.0522,-0.0522,-0.0981
4540,0.5,50.0,-0.144,-0.0314,-0.0314,-0.1926
4541,0.5,50.0,0.6849,0.0518,0.0518,0.632
4542,0.5,50.0,0.1759,0.0742,0.0742,0.3975
4543,0.5,50.0,0.1009,-0.0632,-0.0632,0.3686
4544,0.5,50.0,0.0801,0.0012,0.0012,0.0826
4545,0.5,50.0,0.4032,0.0233,0.0233,0.3304
4546,0.5,50.0,0.0645,0.301,0.301,0.5614
4547,0.5,50.0,0.002,-0.3771,-0.3771,0.4521
4548,0.5,50.0,-0.1006,0.0078,0.0078,-0.1578
4549,0.5,50.0,0.57,0.0014,0.0014,0.6062
4550,0.5,50.0,0.2416,0.0474,0.0474,0.2224
4551,0.5,50.0,0.3248,-0.0923,-0.0923,0.3166
4552,0.5,50.0,0.0791,0.076,0.076,0.0617
4553,0.5,50.0,0.5938,-0.1788,-0.1788,0.4726
4554,0.5,50.0,0.516,0.0387,0.0387,0.0271
4555,0.5,50.0,0.2423,-0.0519,-0.0519,-0.0157
4556,0.5,50.0,0.118,-0.1845,-0.1845,-0.0414
4557,0.5,50.0,0.6327,0.076,0.076,0.5233
4558,0.5,50.0,-0.1955,0.1514,0.1514,0.4306
4559,0.5,50.0,0.094,-0.1484,-0.1484,0.4619
4560,0.5,50.0,-0.1153,0.0945,0.0945,-0.0687
4561,0.5,50.0,0.5119,-0.0241,-0.0241,0.5121
4562,0.5,50.0,0.2256,0.0549,0.0549,0.6177
4563,0.5,50.0,-0.1334,-0.0207,-0.0207,0.4424
4564,0.5,50.0,-0.0355,-0.0379,-0.0379,0.0328
4565,0.5,50.0,0.3603,0.1189,0.1189,0.488
4566,0.5,50.0,0.2759,0.1283,0.1283,0.0081
4567,0.5,50.0,0.6573,-0.137,-0.137,0.2207
4568,0.5,50.0,0.1909,0.0109,0.0109,0.1494
4569,0.5,50.0,0.3784,-0.027,-0.027,0.3068
4570,0.5,50.0,0.3607,0.3182,0.3182,0.0711
4571,0.5,50.0,0.4604,-0.2798,-0.2798,0.0746
4572,0.5,50.0,-0.1003,-0.0132,-0.0132,-0.2398
4573,0.5,50.0,0.746,0.0216,0.0216,0.6293
4574,0.5,50.0,0.2365,0.1318,0.1318,0.2713
4575,0.5,50.0,0.1981,-0.107,-0.107,0.2669
4576,0.5,50.0,0.1041,0.0114,0.0114,-0.0811
4577,0.5,50.0,0.6716,-0.0429,-0.0429,0.4108
4578,0.5,50.0,0.4665,0.3226,0.3226,0.3418
4579,0.5,50.0,0.1507,-0.2639,-0.2639,-0.0413
4580,0.5,50.0,0.1463,-0.0507,-0.0507,-0.0787
4581,0.5,50.0,0.5673,0.0426,0.0426,0.4451
4582,0.5,50.0,-0.062,0.2066,0.2066,0.1586
4583,0.5,50.0,0.2869,-0.152,-0.152,0.5128
4584,0.5,50.0,0.0285,0.0573,0.0573,0.1401
4585,0.5,50.0,0.3278,0.0267,0.0267,0.2948
4586,0.5,50.0,0.0466,0.1902,0.1902,0.4715
4587,0.5,50.0,0.0125,-0.1876,-0.1876,0.7021
4588,0.5,50.0,-0.1828,0.0444,0.0444,-0.208
4589,0.5,50.0,0.5761,0.0622,0.0622,0.5844
4590,0.5,50.0,0.4676,0.028,0.028,0.2318
4591,0.5,50.0,0.4873,-0.0026,-0.0026,0.0204
4592,0.5,50.0,0.0959,-0.0603,-0.0603,0.153
4593,0.5,50.0,0.4601,-0.0044,-0.0044,0.453
4594,0.5,50.0,0.6479,0.1803,0.1803,-0.1783
4595,0.5,50.0,0.4868,-0.2128,-0.2128,-0.1109
4596,0.5,50.0,-0.0323,0.0177,0.0177,-0.0268
4597,0.5,50.0,0.5667,-0.0953,-0.0953,0.6445
4598,0.5,50.0,0.0462,0.0192,0.0192,0.3592
4599,0.5,50.0,0.1369,-0.0266,-0.0266,0.2973
4600,0.5,50.0,-0.1405,0.04,0.04,0.2385
4601,0.5,50.0,0.2644,-0.0065,-0.0065,0.6103
4602,0.5,50.0,0.3155,0.2351,0.2351,0.4424
4603,0.5,50.0,0.1183,-0.2514,-0.2514,0.1591
4604,0.5,50.0,-0.1615,-0.0948,-0.0948,0.0665
4605,0.5,50.0,0.3948,0.0803,0.0803,0.6672
4606,0.5,50.0,0.3376,0.1989,0.1989,-0.032
4607,0.5,50.0,0.5194,-0.2457,-0.2457,0.2006
4608,0.5,50.0,0.0752,-0.0136,-0.0136,0.0912
4609,0.5,50.0,0.3837,0.0195,0.0195,0.4165
4610,0.5,50.0,0.6229,0.2192,0.2192,-0.0565
4611,0.5,50.0,0.5402,-0.291,-0.291,-0.0815
4612,0.5,50.0,-0.1316,0.0158,0.0158,-0.1304
4613,0.5,50.0,0.6182,0.0045,0.0045,0.6163
4614,0.5,50.0,0.1338,0.0054,0.0054,0.2644
4615,0.5,50.0,0.2465,-0.0191,-0.0191,0.3903
4616,0.5,50.0,-0.043,0.0344,0.0344,0.1245
4617,0.5,50.0,0.362,-0.0261,-0.0261,0.709
4618,0.5,50.0,0.2005,0.2182,0.2182,0.3462
4619,0.5,50.0,0.1282,-0.1556,-0.1556,0.1652
4620,0.5,50.0,-0.137,-0.116,-0.116,0.148
4621,0.5,50.0,0.475,0.0481,0.0481,0.6763
4622,0.5,50.0,0.3088,0.2725,0.2725,-0.0773
4623,0.5,50.0,0.408,-0.2286,-0.2286,0.2064
4624,0.5,50.0,0.0205,0.0084,0.0084,-0.2391
4625,0.5,50.0,0.5149,-0.006,-0.006,0.4731
4626,0.5,50.0,0.4373,0.2055,0.2055,0.4337
4627,0.5,50.0,0.2427,-0.309,-0.309,0.0933
4628,0.5,50.0,0.0027,-0.0113,-0.0113,-0.0336
4629,0.5,50.0,0.5062,0.0922,0.0922,0.3155
4630,0.5,50.0,0.0713,0.1611,0.1611,0.2476
4631,0.5,50.0,0.2633,-0.2176,-0.2176,0.65
4632,0.5,50.0,0.1694,0.0207,0.0207,0.1984
4633,0.5,50.0,0.326,-0.0675,-0.0675,0.3863
4634,0.5,50.0,-0.1077,0.2289,0.2289,0.5052
4635,0.5,50.0,-0.0488,-0.1578,-0.1578,0.5479
4636,0.5,50.0,-0.1752,-0.0692,-0.0692,-0.13
4637,0.5,50.0,0.7018,0.0287,0.0287,0.7091
4638,0.5,50.0,0.3929,0.0553,0.0553,0.0869
4639,0.5,50.0,0.3317,-0.0222,-0.0222,0.1066
4640,0.5,50.0,-0.028,0.1038,0.1038,0.0479
4641,0.5,50.0,0.4851,-0.1172,-0.1172,0.53
4642,0.5,50.0,0.1335,0.0951,0.0951,0.7336
4643,0.5,50.0,-0.2389,-0.0392,-0.0392,0.3444
4644,0.5,50.0,-0.0307,-0.087,-0.087,0.1016
4645,0.5,50.0,0.4367,0.0779,0.0779,0.5177
4646,0.5,50.0,0.2594,0.1237,0.1237,-0.0966
4647,0.5,50.0,0.5906,-0.0853,-0.0853,0.2133
4648,0.5,50.0,0.1719,0.0315,0.0315,0.0555
4649,0.5,50.0,0.2959,0.0119,0.0119,0.3225
4650,0.5,50.0,0.419,0.2555,0.2555,0.0957
4651,0.5,50.0,0.5823,-0.271,-0.271,0.0652
4652,0.5,50.0,-0.191,0.0,0.0,-0.1336
4653,0.5,50.0,0.6255,0.0108,0.0108,0.539
4654,0.5,50.0,0.342,0.1349,0.1349,0.3604
4655,0.5,50.0,0.1651,-0.2118,-0.2118,0.2848
4656,0.5,50.0,0.2231,-0.058,-0.058,0.0606
4657,0.5,50.0,0.4673,-0.003,-0.003,0.4813
4658,0.5,50.0,-0.0599,0.3507,0.3507,0.5015
4659,0.5,50.0,0.0268,-0.3039,-0.3039,0.3224
4660,0.5,50.0,-0.0267,-0.0037,-0.0037,-0.0048
4661,0.5,50.0,0.7194,-0.0112,-0.0112,0.5191
4662,0.5,50.0,0.2455,0.1476,0.1476,0.1255
4663,0.5,50.0,0.207,-0.0503,-0.0503,0.1913
4664,0.5,50.0,0.0502,0.1914,0.1914,0.0197
4665,0.5,50.0,0.4619,-0.1391,-0.1391,0.3863
4666,0.5,50.0,0.6066,0.0102,0.0102,0.1862
4667,0.5,50.0,0.4057,-0.0498,-0.0498,-0.0931
4668,0.5,50.0,0.0137,-0.124,-0.124,-0.1433
4669,0.5,50.0,0.6451,0.139,0.139,0.3811
4670,0.5,50.0,-0.0417,0.1233,0.1233,0.3749
4671,0.5,50.0,0.1496,-0.1857,-0.1857,0.5974
4672,0.5,50.0,-0.1153,0.0484,0.0484,0.0758
4673,0.5,50.0,0.4402,-0.0542,-0.0542,0.5799
4674,0.5,50.0,0.317,0.2535,0.2535,0.554
4675,0.5,50.0,-0.0783,-0.2442,-0.2442,0.2504
4676,0.5,50.0,-0.1014,-0.0188,-0.0188,0.1106
4677,0.5,50.0,0.3596,0.0433,0.0433,0.5865
4678,0.5,50.0,0.1088,0.1854,0.1854,0.0544
4679,0.5,50.0,0.4892,-0.1959,-0.1959,0.3691
4680,0.5,50.0,0.1732,-0.0287,-0.0287,0.1867
4681,0.5,50.0,0.4037,-0.0467,-0.0467,0.4023
4682,0.5,50.0,0.5155,0.1026,0.1026,-0.1813
4683,0.5,50.0,0.5443,-0.0164,-0.0164,-0.0212
4684,0.5,50.0,-0.0587,-0.0491,-0.0491,-0.1447
4685,0.5,50.0,0.6671,-0.0121,-0.0121,0.6806
4686,0.5,50.0,0.1149,0.1381,0.1381,0.3968
4687,0.5,50.0,0.0559,-0.0639,-0.0639,0.2643
4688,0.5,50.0,0.0135,-0.0041,-0.0041,0.0127
4689,0.5,50.0,0.4204,0.1125,0.1125,0.3406
4690,0.5,50.0,-0.0101,0.0542,0.0542,0.6324
4691,0.5,50.0,-0.1006,-0.1557,-0.1557,0.6993
4692,0.5,50.0,-0.107,0.0761,0.0761,-0.1707
4693,0.5,50.0,0.5156,0.0163,0.0163,0.5395
4694,0.5,50.0,0.3119,0.0155,0.0155,0.25
4695,0.5,50.0,0.4436,-0.0919,-0.0919,0.2095
4696,0.5,50.0,0.1622,0.0903,0.0903,-0.033
4697,0.5,50.0,0.6306,-0.0959,-0.0959,0.3377
4698,0.5,50.0,0.4908,0.1872,0.1872,0.1732
4699,0.5,50.0,0.2189,-0.166,-0.166,0.0271
4700,0.5,50.0,0.1703,-0.0528,-0.0528,-0.2381
4701,0.5,50.0,0.7372,0.0141,0.0141,0.4223
4702,0.5,50.0,0.0471,0.2654,0.2654,0.1606
4703,0.5,50.0,0.3384,-0.2303,-0.2303,0.3542
4704,0.5,50.0,0.101,-0.003,-0.003,0.1281
4705,0.5,50.0,0.3998,-0.0001,-0.0001,0.3925
4706,0.5,50.0,0.3903,0.424,0.424,0.1771
4707,0.5,50.0,0.2351,-0.4214,-0.4214,0.1527
4708,0.5,50.0,-0.1071,0.0079,0.0079,-0.0887
4709,0.5,50.0,0.5962,-0.0132,-0.0132,0.6427
4710,0.5,50.0,0.1378,0.0688,0.0688,0.2639
4711,0.5,50.0,0.2483,-0.0624,-0.0624,0.3306
4712,0.5,50.0,-0.1048,0.1648,0.1648,0.0581
4713,0.5,50.0,0.3719,-0.0852,-0.0852,0.5068
4714,0.5,50.0,0.2112,0.0657,0.0657,0.5191
4715,0.5,50.0,0.0073,-0.1445,-0.1445,0.4068
4716,0.5,50.0,-0.0682,-0.0905,-0.0905,-0.0389
4717,0.5,50.0,0.4185,0.1595,0.1595,0.5458
4718,0.5,50.0,0.4813,0.0284,0.0284,-0.0549
4719,0.5,50.0,0.6961,-0.1144,-0.1144,0.0435
4720,0.5,50.0,0.0433,0.0262,0.0262,-0.0086
4721,0.5,50.0,0.6686,-0.1291,-0.1291,0.5117
4722,0.5,50.0,0.5937,0.2162,0.2162,0.0935
4723,0.5,50.0,0.2436,-0.1123,-0.1123,-0.1534
4724,0.5,50.0,0.1389,-0.1086,-0.1086,0.0733
4725,0.5,50.0,0.5048,0.01,0.01,0.5038
4726,0.5,50.0,-0.2406,0.0696,0.0696,0.3645
4727,0.5,50.0,0.1365,-0.0037,-0.0037,0.5267
4728,0.5,50.0,0.0676,0.012,0.012,0.2376
4729,0.5,50.0,0.2548,-0.0133,-0.0133,0.3404
4730,0.5,50.0,0.1972,0.3438,0.3438,0.3243
4731,0.5,50.0,0.1447,-0.3771,-0.3771,0.4254
4732,0.5,50.0,-0.1917,-0.0027,-0.0027,-0.1797
4733,0.5,50.0,0.591,0.0341,0.0341,0.6904
4734,0.5,50.0,0.3623,0.12,0.12,0.2391
4735,0.5,50.0,0.3561,-0.1402,-0.1402,0.1401
4736,0.5,50.0,0.0717,0.0259,0.0259,-0.0369
4737,0.5,50.0,0.6714,-0.0857,-0.0857,0.4618
4738,0.5,50.0,0.5048,0.2955,0.2955,0.2451
4739,0.5,50.0,0.194,-0.1985,-0.1985,-0.0882
4740,0.5,50.0,0.21,-0.0253,-0.0253,-0.1226
4741,0.5,50.0,0.6093,0.0334,0.0334,0.4461
4742,0.5,50.0,0.0039,0.2229,0.2229,0.0576
4743,0.5,50.0,0.3395,-0.1407,-0.1407,0.433
4744,0.5,50.0,0.1276,0.0075,0.0075,0.1307
4745,0.5,50.0,0.3604,0.0099,0.0099,0.3597
4746,0.5,50.0,-0.0862,0.0782,0.0782,0.4986
4747,0.5,50.0,0.0009,-0.0259,-0.0259,0.6315
4748,0.5,50.0,-0.1765,-0.0171,-0.0171,-0.1479
4749,0.5,50.0,0.622,0.0317,0.0317,0.6594
4750,0.5,50.0,0.4029,0.1027,0.1027,0.1831
4751,0.5,50.0,0.3586,-0.0919,-0.0919,0.0749
4752,0.5,50.0,0.0973,-0.0759,-0.0759,0.1164
4753,0.5,50.0,0.4319,0.0337,0.0337,0.454
4754,0.5,50.0,0.643,0.0779,0.0779,-0.1537
4755,0.5,50.0,0.5414,-0.1204,-0.1204,-0.1225
4756,0.5,50.0,-0.0637,0.011,0.011,-0.0539
4757,0.5,50.0,0.5662,-0.0539,-0.0539,0.6414
4758,0.5,50.0,0.0987,0.0584,0.0584,0.3187
4759,0.5,50.0,0.1764,-0.0493,-0.0493,0.3087
4760,0.5,50.0,-0.1676,0.1552,0.1552,0.1522
4761,0.5,50.0,0.3079,-0.0571,-0.0571,0.4927
